price,brand,mile,old,engine,gear,seat,province,colour,fuel,post
469000.0,"Honda,Jazz",77500.0,4,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
929000.0,"Toyota,Estima",2500.0,8,2362,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
245000.0,"Honda,Civic",92500.0,15,1998,A,5,ภาคตะวันออก,ดำ,Petrol,0
249000.0,"Nissan,March",17500.0,3,1198,M,5,ภาคอีสาน,ชมพู,Petrol,0
320000.0,"Honda,City",207500.0,7,1497,A,5,ภาคอีสาน,ดำ,Petrol,0
520000.0,"BMW,520d",167500.0,12,1995,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
1195000.0,"Toyota,Crown",217500.0,7,2500,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
399000.0,"Nissan,Note",27500.0,1,1198,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
589000.0,"Mazda,CX-5",112500.0,5,2191,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
749000.0,"Ford,Ranger",12500.0,2,1966,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
859000.0,"Hyundai,H-1",142500.0,4,2497,A,12,กรุงเทพและปริมณฑล,ขาว,Diesel,0
299000.0,"Toyota,Prius",202500.0,8,1797,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
730000.0,"BMW,X1",67500.0,7,1995,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
9900000.0,"GMC,Yukon",2500.0,2,6162,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
289000.0,"Toyota,Yaris",47500.0,5,1197,A,5,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
225000.0,"Mitsubishi,Mirage",102500.0,8,1193,A,5,ภาคตะวันออก,เทา,Petrol,0
70000.0,"Volvo,940",397500.0,24,2316,A,5,กรุงเทพและปริมณฑล,เขียว,Petrol,0
499000.0,"Nissan,Teana",117500.0,5,1997,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
10500000.0,"Bentley,Continental",32500.0,8,5998,A,4,กรุงเทพและปริมณฑล,ดำ,Petrol,0
450000.0,"Toyota,Hilux",52500.0,4,2393,A,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
850000.0,"Mercedes-Benz,SL300",77500.0,27,2960,A,4,ภาคอีสาน,ดำ,Petrol,0
1390000.0,"Mercedes-Benz,E300",100.0,6,2100,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
679000.0,"Toyota,Corolla",62500.0,2,1798,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,1
410000.0,"Honda,Accord",82500.0,10,1997,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
4399000.0,"BMW,730Ld",2500.0,2,2993,A,5,ภาคตะวันออก,ขาว,Diesel,0
220000.0,"Suzuki,Carry",22500.0,6,1590,M,2,กรุงเทพและปริมณฑล,ขาว,Petrol,0
260000.0,"Toyota,Vios",27500.0,8,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
1990000.0,"Mercedes-Benz,A45",2500.0,6,1991,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
329000.0,"Toyota,Hilux",133839.0,11,2494,M,2,กรุงเทพและปริมณฑล,ดำ,Diesel,0
215000.0,"Toyota,Vios",102500.0,13,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
249000.0,"Honda,City",112500.0,10,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
259000.0,"Isuzu,D-Max",159333.0,12,2499,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
749999.0,"Honda,HR-V",17500.0,2,1799,A,5,ภาคตะวันออก,ขาว,Petrol,0
780000.0,"Volkswagen,Scirocco",162500.0,9,1984,A,4,กรุงเทพและปริมณฑล,ขาว,Petrol,0
2690000.0,"Mercedes-Benz,GLE500",77500.0,3,2996,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
1790000.0,"Mercedes-Benz,E200",60000.0,5,1991,A,4,กรุงเทพและปริมณฑล,ดำ,Petrol,0
2290000.0,"Mercedes-Benz,SL500",92500.0,17,4966,A,2,ภาคเหนือ,เงิน,Petrol,0
329000.0,"Isuzu,D-Max",127500.0,10,2499,M,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
339000.0,"Toyota,Hilux",166528.0,6,2494,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
339000.0,"Toyota,Hilux",166528.0,6,2494,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
315000.0,"Honda,Jazz",122697.0,10,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
290000.0,"Toyota,Hilux",110679.0,11,2494,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
330000.0,"Toyota,Vios",17500.0,6,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
660000.0,"Toyota,Fortuner",197500.0,8,2982,A,7,ภาคอีสาน,ดำ,Diesel,0
229000.0,"Toyota,Yaris",162511.0,11,1496,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
500000.0,"Honda,Civic",107500.0,5,1798,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
469000.0,"Honda,Jazz",77500.0,3,1497,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
769000.0,"BMW,523i",262500.0,10,2497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
169000.0,"Mitsubishi,Mirage",12500.0,7,1193,M,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
758000.0,"Toyota,Fortuner",117500.0,5,2982,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
11200000.0,"Porsche,911",17500.0,3,3800,A,4,กรุงเทพและปริมณฑล,ขาว,Petrol,0
288000.0,"Mercedes-Benz,C200",142500.0,17,1796,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
378000.0,"Toyota,Hilux",162500.0,5,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
888000.0,"BMW,520d",212500.0,8,1995,A,5,กรุงเทพและปริมณฑล,ทอง,Diesel,0
150000.0,"Toyota,Yaris",177500.0,14,1496,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
439000.0,"Honda,Civic",150000.0,7,1799,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
2195000.0,"BMW,320d",2500.0,1,1995,A,5,ภาคตะวันออก,ดำ,Diesel,0
599000.0,"Honda,Civic",2500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
349000.0,"Toyota,Vios",2500.0,6,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
239000.0,"Isuzu,D-Max",180000.0,9,2499,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
839000.0,"Toyota,C-HR",16500.0,0,1798,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
179000.0,"Mazda,3",2500.0,13,1998,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
295000.0,"Toyota,Innova",297500.0,9,1998,A,8,กรุงเทพและปริมณฑล,ขาว,Petrol,0
378000.0,"Toyota,Hilux",162500.0,5,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
888000.0,"BMW,520d",212500.0,8,1995,A,5,กรุงเทพและปริมณฑล,ทอง,Diesel,0
150000.0,"Toyota,Yaris",177500.0,14,1496,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
439000.0,"Honda,Civic",150000.0,7,1799,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
2195000.0,"BMW,320d",2500.0,1,1995,A,5,ภาคตะวันออก,ดำ,Diesel,0
599000.0,"Honda,Civic",2500.0,3,1799,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
349000.0,"Toyota,Vios",2500.0,6,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
239000.0,"Isuzu,D-Max",180000.0,9,2499,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
839000.0,"Toyota,C-HR",16500.0,0,1798,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
179000.0,"Mazda,3",2500.0,13,1998,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
295000.0,"Toyota,Innova",297500.0,9,1998,A,8,กรุงเทพและปริมณฑล,ขาว,Petrol,0
145000.0,"Mazda,3",207500.0,15,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
89000.0,"Isuzu,Cameo",202500.0,25,2499,M,5,ภาคตะวันตก,เขียว,Diesel,0
2550000.0,"Volkswagen,Caravelle",72500.0,2,1968,A,11,กรุงเทพและปริมณฑล,ดำ,Diesel,0
1059000.0,"Toyota,Alphard",7500.0,9,3456,A,7,กรุงเทพและปริมณฑล,เงิน,Petrol,0
414000.0,"Mitsubishi,Triton",142500.0,7,2500,A,5,ภาคอีสาน,ดำ,Diesel,0
240000.0,"Toyota,Vios",12500.0,9,1497,A,5,ภาคกลาง,ขาว,Petrol,0
199000.0,"Toyota,Vios",187500.0,10,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
999999.0,"Honda,HR-V",7500.0,0,1799,A,5,ภาคตะวันตก,ขาว,Petrol,0
199000.0,"Suzuki,APV",202500.0,12,1590,A,8,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
319000.0,"Honda,City",122500.0,7,1497,A,5,ภาคกลาง,เทา,Petrol,0
249000.0,"Nissan,Almera",102500.0,4,1198,A,5,ภาคตะวันออก,ขาว,Petrol,0
360000.0,"Toyota,Ventury",297500.0,14,2694,A,11,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1099000.0,"Honda,CR-V",52500.0,3,2356,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
325000.0,"Honda,City",22500.0,8,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
130000.0,"Toyota,Corolla",202500.0,13,1598,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
222000.0,"Mazda,2",82500.0,7,1495,A,5,ภาคตะวันออก,แดง,Petrol,0
249000.0,"Toyota,Hilux",210000.0,13,2982,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
2445000.0,"BMW,320d",2500.0,1,1995,A,5,ภาคตะวันออก,ดำ,Diesel,0
4499000.0,"BMW,730Ld",2500.0,2,2993,A,5,ภาคตะวันออก,เทา,Diesel,0
280000.0,"Toyota,Celica",127500.0,28,2000,M,4,กรุงเทพและปริมณฑล,แดง,Petrol,0
165000.0,"Honda,Civic",297500.0,15,1668,A,5,ภาคตะวันตก,เทา,Petrol,0
213000.0,"Nissan,March",37500.0,7,1200,A,5,กรุงเทพและปริมณฑล,ม่วง,Petrol,0
1200000.0,"Toyota,Land",167500.0,17,4700,A,7,ภาคตะวันออก,ดำ,Petrol,0
399000.0,"Mazda,2",32500.0,2,1299,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
169000.0,"Nissan,March",12500.0,9,1200,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
200000.0,"Mazda,2",102500.0,8,1498,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
375000.0,"Isuzu,D-Max",152500.0,5,2500,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
708000.0,"Volkswagen,Caravelle",127500.0,7,1984,A,11,กรุงเทพและปริมณฑล,เทา,Diesel,0
765000.0,"Mercedes-Benz,E200",62500.0,8,1796,A,5,ภาคเหนือ,เงิน,Petrol,0
959000.0,"Mercedes-Benz,E250",112500.0,8,2143,A,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
90000.0,"Isuzu,TFR",17500.0,28,2500,M,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
400000.0,"Ford,EcoSport",7500.0,3,1498,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,1
455000.0,"Mazda,3",92500.0,5,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
620000.0,"Mazda,CX-5",97500.0,4,2191,A,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
1959000.0,"BMW,X1",7500.0,1,1995,A,5,ภาคตะวันออก,ดำ,Diesel,0
1250000.0,"BMW,320d",82500.0,4,1995,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
260000.0,"Suzuki,Swift",62500.0,7,1242,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
288000.0,"Toyota,Hilux",62500.0,11,2494,M,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
100000.0,"Mitsubishi,Lancer",122500.0,18,1834,A,5,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
449000.0,"Toyota,Fortuner",250000.0,14,2982,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
399000.0,"Toyota,Fortuner",297500.0,10,2694,A,7,ภาคอีสาน,ทอง,Petrol,0
2570000.0,"BMW,530e",72500.0,2,1998,A,5,กรุงเทพและปริมณฑล,อื่นๆ,Petrol,0
339000.0,"Toyota,Vios",67500.0,6,1497,A,5,ภาคตะวันออก,แดง,Petrol,0
275000.0,"Honda,Civic",147500.0,11,1799,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
885000.0,"Toyota,C-HR",14164.0,1,1798,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
329000.0,"Toyota,Yaris",142500.0,5,1197,A,5,ภาคตะวันออก,ขาว,Petrol,0
219000.0,"Isuzu,D-Max",242500.0,14,2499,M,2,ภาคตะวันออก,เทา,Diesel,0
778000.0,"Toyota,Hilux",11893.0,2,2393,M,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
418000.0,"Toyota,Hilux",148867.0,6,2494,M,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
388000.0,"Toyota,Yaris",32500.0,2,1197,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
950000.0,"BMW,X1",52500.0,7,1995,A,5,กรุงเทพและปริมณฑล,น้ำตาล,Diesel,0
289000.0,"Honda,CR-V",297500.0,12,1997,A,5,ภาคตะวันออก,เงิน,Petrol,0
330000.0,"Honda,Accord",182500.0,12,2354,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
655000.0,"Toyota,Hilux",78338.0,2,2393,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
1600000.0,"BMW,X3",52500.0,7,1995,A,5,ภาคตะวันออก,ครีม,Diesel,1
459000.0,"Toyota,Yaris",31805.0,1,1197,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
630000.0,"Toyota,Hilux",92500.0,4,2393,A,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
215000.0,"Mazda,2",182500.0,9,1498,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
570000.0,"Mazda,CX-5",0.0,5,2191,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Diesel,0
2390000.0,"Mercedes-Benz,E200",7500.0,5,1991,A,4,กรุงเทพและปริมณฑล,น้ำตาล,Petrol,0
527000.0,"Nissan,Teana",147500.0,5,1997,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
280000.0,"Nissan,Frontier",172500.0,11,2488,A,5,ภาคตะวันออก,เงิน,Diesel,0
399000.0,"Toyota,Hilux",257500.0,6,2494,A,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
359000.0,"Toyota,Hilux",197500.0,5,2494,M,2,กรุงเทพและปริมณฑล,เทา,Diesel,0
550000.0,"Mazda,CX-3",12500.0,4,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
309000.0,"Mitsubishi,Mirage",7500.0,2,1193,A,5,กรุงเทพและปริมณฑล,ม่วง,Petrol,0
550000.0,"Mercedes-Benz,E280",207500.0,13,2997,A,5,ภาคอีสาน,เงิน,Petrol,0
539000.0,"Toyota,Hilux",162500.0,4,2694,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
239000.0,"Toyota,Wish",102500.0,13,1998,A,6,กรุงเทพและปริมณฑล,น้ำตาล,Petrol,0
295000.0,"Toyota,Innova",22500.0,12,1998,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
2959000.0,"BMW,530e",5.0,2,1998,A,5,ภาคตะวันออก,ขาว,Petrol,0
859000.0,"Honda,Accord",2500.0,4,2356,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1550000.0,"BMW,118i",2500.0,1,1499,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
349000.0,"Toyota,Vios",93000.0,6,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
259000.0,"Nissan,Almera",26000.0,1,1198,M,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
339000.0,"Suzuki,Swift",67144.0,5,1242,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
499000.0,"Isuzu,D-Max",42500.0,2,1898,M,2,ภาคตะวันออก,เงิน,Diesel,0
600000.0,"Volkswagen,Caravelle",167500.0,9,1984,A,11,กรุงเทพและปริมณฑล,เทา,Diesel,0
320000.0,"Toyota,VIOS",137500.0,7,1500,A,5,ภาคกลาง,น้ำตาล,Petrol,0
359000.0,"Toyota,Yaris",62500.0,6,1197,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
450000.0,"Isuzu,MU-7",287500.0,10,2999,A,7,กรุงเทพและปริมณฑล,เทา,Diesel,0
470000.0,"Subaru,XV",152500.0,4,1995,A,5,กรุงเทพและปริมณฑล,อื่นๆ,Petrol,0
89000.0,"Honda,Accord",242500.0,18,2254,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
260000.0,"Toyota,Innova",17500.0,12,1998,A,8,ภาคใต้,ดำ,Petrol,0
335000.0,"Honda,Jazz",142500.0,8,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
575000.0,"Mercedes-Benz,E200",142500.0,13,1796,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
229000.0,"Toyota,Corolla",97500.0,9,1598,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
654000.0,"Mercedes-Benz,Vito",297500.0,9,2148,A,11,กรุงเทพและปริมณฑล,ดำ,Diesel,0
380000.0,"Honda,City",510.0,3,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
265000.0,"Nissan,Almera",50000.0,4,1198,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
265000.0,"Toyota,Corolla",182500.0,8,1598,A,5,ภาคตะวันตก,ขาว,Petrol,0
229000.0,"Mazda,3",2500.0,10,1598,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
310000.0,"Nissan,Teana",5.0,10,1997,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
245000.0,"Honda,Brio",5.0,7,1200,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
338000.0,"Toyota,Hilux",42500.0,3,2694,M,2,กรุงเทพและปริมณฑล,ขาว,Petrol,0
290000.0,"Mazda,3",5.0,7,1598,A,5,กรุงเทพและปริมณฑล,แดง,Petrol,0
350000.0,"Mercedes-Benz,S280",17500.0,21,2799,A,5,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
1250000.0,"Mercedes-Benz,E350",72500.0,10,3498,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
420000.0,"Toyota,Fortuner",207500.0,14,2982,A,7,ภาคอีสาน,ขาว,Diesel,0
950000.0,"Ford,Everest",47500.0,3,2198,A,7,กรุงเทพและปริมณฑล,ดำ,Diesel,0
270000.0,"Nissan,Frontier",207500.0,9,2488,A,2,ภาคตะวันออก,ขาว,Diesel,0
429000.0,"Mazda,3",157500.0,3,1998,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
650000.0,"Toyota,Fortuner",202500.0,6,2694,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
300000.0,"Suzuki,Ertiga",152500.0,7,1373,A,7,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
69000.0,"Toyota,Hilux",27500.0,24,2446,M,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
340000.0,"Honda,City",62500.0,7,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1055000.0,"Honda,CR-V",92500.0,3,1597,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
515000.0,"Honda,CR-V",242500.0,7,1997,A,5,กรุงเทพและปริมณฑล,น้ำเงิน,Petrol,0
419000.0,"Isuzu,D-Max",106181.0,8,2499,A,2,กรุงเทพและปริมณฑล,เงิน,Diesel,0
795000.0,"Mercedes-Benz,C200",62500.0,8,1796,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
569000.0,"Honda,Jazz",27500.0,1,1497,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
840000.0,"Honda,Accord",62500.0,5,1993,A,5,ภาคตะวันออก,เงิน,Petrol,0
600000.0,"Nissan,X-Trail",192500.0,3,1997,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
209000.0,"Honda,Brio",337500.0,7,1198,A,5,ภาคตะวันออก,เงิน,Petrol,0
169000.0,"Honda,Jazz",137500.0,14,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
385000.0,"Toyota,Hilux",17500.0,3,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
360000.0,"Toyota,Fortuner",87500.0,15,2694,A,7,กรุงเทพและปริมณฑล,ดำ,Petrol,0
465000.0,"Toyota,Hilux",162500.0,6,2500,A,5,ภาคตะวันออก,เทา,Diesel,0
339000.0,"Toyota,Vios",132500.0,5,1497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
1690000.0,"Mercedes-Benz,S350",147500.0,9,2987,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
5250000.0,"Porsche,Cayman",12500.0,2,1988,A,2,กรุงเทพและปริมณฑล,ส้ม,Petrol,1
579000.0,"Mazda,CX-3",32500.0,1,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
329000.0,"Toyota,Vios",77500.0,5,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
1500000.0,"BMW,525d",112500.0,3,1995,A,5,กรุงเทพและปริมณฑล,ดำ,Diesel,0
1400000.0,"Mercedes-Benz,E250",27500.0,10,2143,A,4,กรุงเทพและปริมณฑล,ขาว,Diesel,0
899000.0,"Mini,Cooper",107500.0,15,1598,A,5,กรุงเทพและปริมณฑล,ฟ้า,Petrol,0
995000.0,"Toyota,Fortuner",77500.0,4,2755,A,7,ภาคใต้,ดำ,Diesel,0
69000.0,"Volvo,940",162500.0,29,2315,A,5,กรุงเทพและปริมณฑล,เขียว,Petrol,0
450000.0,"Toyota,Fortuner",22500.0,8,2694,A,7,ภาคอีสาน,ขาว,Petrol,0
250000.0,"Mercedes-Benz,C200",292500.0,19,1998,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
340000.0,"BMW,320i",152500.0,14,1995,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
1180000.0,"Mercedes-Benz,E300",167500.0,8,2996,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
219000.0,"Nissan,Almera",92500.0,8,1198,A,5,ภาคเหนือ,ดำ,Petrol,0
4888000.0,"BMW,X5",17500.0,1,2998,A,5,ภาคใต้,ดำ,Petrol,0
188000.0,"Toyota,Corolla",187500.0,12,1598,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
349000.0,"Isuzu,D-Max",152500.0,12,2499,M,5,กรุงเทพและปริมณฑล,เทา,Diesel,0
549000.0,"Toyota,Hilux",20000.0,2,2393,M,2,กรุงเทพและปริมณฑล,ขาว,Diesel,0
809000.0,"Toyota,C-HR",50000.0,1,1798,A,5,กรุงเทพและปริมณฑล,เขียว,Petrol,0
259000.0,"Toyota,Vios",170000.0,9,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
379000.0,"Toyota,Yaris",17500.0,1,1197,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
1890000.0,"BMW,320d",7500.0,2,1995,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,1
196000.0,"Honda,Accord",222500.0,15,2354,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
115000.0,"Mitsubishi,Lancer",232500.0,14,1997,A,5,ภาคกลาง,ดำ,Petrol,0
219000.0,"Nissan,March",12500.0,4,1198,M,5,ภาคตะวันออก,ฟ้า,Petrol,0
790000.0,"Toyota,Fortuner",2500.0,8,2982,A,7,กรุงเทพและปริมณฑล,ขาว,Diesel,0
235000.0,"Chevrolet,Cruze",152500.0,9,1796,A,5,ภาคตะวันออก,ขาว,Petrol,0
695000.0,"Volkswagen,Caravelle",137171.0,8,1984,A,11,กรุงเทพและปริมณฑล,ขาว,Diesel,0
840000.0,"Honda,STEPWGN",172500.0,7,1997,A,7,กรุงเทพและปริมณฑล,ครีม,Petrol,0
995000.0,"BMW,X3",167500.0,7,1995,A,5,กรุงเทพและปริมณฑล,เงิน,Diesel,0
145000.0,"Tata,Xenon",82500.0,8,2179,M,2,ภาคอีสาน,ขาว,Diesel,0
349000.0,"Honda,Jazz",12500.0,8,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
678000.0,"Mercedes-Benz,E230",142500.0,11,2497,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
399000.0,"Mazda,2",22500.0,2,1299,A,5,ภาคตะวันออก,แดง,Petrol,0
349000.0,"Toyota,Yaris",42500.0,5,1197,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
200000.0,"Mitsubishi,Triton",227500.0,8,2351,M,5,กรุงเทพและปริมณฑล,น้ำตาล,Petrol,0
2290000.0,"Mini,Cooper",22500.0,4,1998,A,4,กรุงเทพและปริมณฑล,เขียว,Petrol,0
760000.0,"Honda,Civic",2500.0,1,1799,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
490000.0,"Mercedes-Benz,E200",17500.0,12,1796,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
465000.0,"Mazda,3",57500.0,3,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
469000.0,"Honda,Accord",12500.0,7,2400,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
320000.0,"Suzuki,Carry",1955.0,4,1590,M,2,ภาคอีสาน,ขาว,Petrol,0
195000.0,"Honda,Civic",12500.0,13,1799,A,5,กรุงเทพและปริมณฑล,เทา,Petrol,0
639000.0,"Toyota,Camry",92500.0,5,1998,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
660000.0,"Toyota,Fortuner",167500.0,8,2982,A,7,ภาคตะวันออก,ขาว,Diesel,0
280000.0,"Honda,City",242500.0,8,1497,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
479000.0,"Isuzu,D-Max",77500.0,4,1898,M,5,ภาคอีสาน,เงิน,Diesel,0
555000.0,"Nissan,Teana",167500.0,4,1997,A,5,กรุงเทพและปริมณฑล,ดำ,Petrol,0
529000.0,"Volvo,S80",122500.0,6,1596,A,5,กรุงเทพและปริมณฑล,ขาว,Petrol,0
589000.0,"Toyota,Hilux",2500.0,3,2393,A,5,กรุงเทพและปริมณฑล,ขาว,Diesel,0
800000.0,"Mercedes-Benz,C200",12500.0,6,1796,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
200000.0,"Audi,A4",197500.0,17,1984,A,5,กรุงเทพและปริมณฑล,เงิน,Petrol,0
245000.0,"Honda,Jazz",22500.0,12,1497,A,5,ภาคใต้,ดำ,Petrol,0
385000.0,"Toyota,Camry",340000.0,9,1998,A,5,ภาคตะวันออก,ดำ,Petrol,0
